"","x"
"5960",723.742041755737
"5961",725.734092349215
"5962",724.701267792659
"5963",724.034828688292
"5964",718.417128652462
"5965",718.382788722991
"5966",714.539740639122
"5967",712.02102605264
"5968",712.234150176904
"5969",710.638369828471
"5970",712.645105492389
"5971",714.805428226494
"5972",712.516419595351
"5973",713.152401429282
"5974",709.847104279332
"5975",706.801869288375
"5976",708.628489090018
"5977",710.597257085333
"5978",706.923183310376
"5979",706.057000343144
"5980",705.636596963342
"5981",704.039592602535
"5982",701.512016482632
"5983",700.873645547938
"5984",702.789930036191
"5985",700.516484392548
"5986",698.23614649672
"5987",695.911067446336
"5988",691.918736417737
"5989",687.479594350699
"5990",687.771938405366
"5991",687.483391120915
"5992",688.032692715152
"5993",683.519527032577
"5994",683.26052299617
"5995",676.96747451927
"5996",674.139589440371
"5997",674.334819629025
"5998",671.570143194175
"5999",668.028077047183
"6000",664.133679125962
"6001",662.02314941849
"6002",661.83400077131
"6003",659.313503648299
"6004",657.29764854475
"6005",661.71590442829
"6006",664.481734593933
"6007",663.041876068691
"6008",662.209784796291
"6009",664.223683864632
"6010",662.96317186498
"6011",657.763885492457
"6012",656.569047388281
"6013",654.963011233499
"6014",649.972013342508
"6015",645.569707103903
"6016",645.362758897693
"6017",644.859332608636
"6018",642.165144299177
"6019",638.629291862444
"6020",640.817818494815
"6021",642.238270556443
"6022",644.122656843417
"6023",645.089777514277
"6024",646.355526010568
"6025",648.316683063218
"6026",648.5857381541
"6027",650.834060035352
"6028",651.950089422317
"6029",652.718343155082
"6030",654.452822345769
"6031",658.444819539571
"6032",661.019832253489
"6033",663.042608398874
"6034",666.372959855994
"6035",666.31654355237
"6036",668.375578690136
"6037",670.550565248306
"6038",669.950079466285
"6039",672.940017140008
"6040",672.333758579226
"6041",672.397783116149
"6042",672.669757880069
"6043",678.207192545196
"6044",676.824954813753
"6045",677.718053966325
"6046",680.967342121279
"6047",683.426180583588
"6048",684.598269396485
"6049",686.19465692373
"6050",688.609295167314
"6051",692.329231320788
"6052",695.170886275406
"6053",698.391633913801
"6054",702.080058354902
"6055",709.210922820346
"6056",711.678014804909
"6057",712.544623309148
"6058",713.180326068774
"6059",712.943242753405
"6060",709.532256769799
"6061",710.460428168213
"6062",711.296758921146
"6063",711.050498137736
"6064",713.893788732155
"6065",710.336960278116
"6066",711.567914262235
"6067",713.327382359773
"6068",715.345497703767
"6069",716.475674071265
"6070",715.502013280063
"6071",712.622184651875
"6072",712.363562684642
"6073",711.462843533174
"6074",706.667362692953
"6075",701.887268162709
"6076",700.441540860937
"6077",695.780400883959
"6078",693.219201662978
"6079",691.094314604567
"6080",691.595550273774
"6081",688.757787367353
"6082",685.043029293856
"6083",683.250404499189
"6084",680.095174140719
"6085",677.503511678571
"6086",676.414416854366
"6087",674.495542868658
"6088",674.027309032087
"6089",672.858430896999
"6090",668.87253231974
"6091",666.528105509519
"6092",666.27429356082
"6093",662.985593073016
"6094",659.475314075499
"6095",658.36644774882
"6096",658.559467614706
"6097",657.917188723085
"6098",653.104781242789
"6099",653.059537106446
"6100",653.608138972195
"6101",652.67021967564
"6102",654.109919343997
"6103",652.059712364138
"6104",654.139627164555
"6105",650.888725951348
"6106",646.347397719423
"6107",647.508745075349
"6108",647.211507718006
"6109",642.562883237334
"6110",641.56476142843
"6111",636.270235455072
"6112",633.418548984821
"6113",632.997461719957
"6114",628.814476501486
"6115",624.984020585411
"6116",619.423315926104
"6117",617.687952229566
"6118",617.785624487073
"6119",619.532872047997
"6120",619.940472993845
"6121",619.288607655167
"6122",616.675000209111
"6123",615.152272921783
"6124",610.703079038375
"6125",606.749081374754
"6126",605.257933265084
"6127",603.82963688833
"6128",602.464262585153
"6129",602.97744944343
"6130",600.779253058413
"6131",597.670035522371
"6132",597.220682067158
"6133",597.17018350391
"6134",596.327121631669
"6135",594.197285784426
"6136",591.96698999158
"6137",594.061137834165
"6138",589.605629264896
"6139",589.266099031209
"6140",585.846051561557
"6141",584.420664366139
"6142",583.602668902567
"6143",582.76959118063
"6144",582.721511919816
"6145",579.870105253633
"6146",577.91136297954
"6147",574.54466261179
"6148",570.45243597493
"6149",568.577172246639
"6150",567.497639448759
"6151",565.261606943291
"6152",562.934752166437
"6153",560.540857218303
"6154",559.082656782256
"6155",556.126536723969
"6156",552.850534767061
"6157",554.226995510309
"6158",555.764113940893
"6159",553.413058816541
"6160",552.43286647906
"6161",552.418294574417
"6162",550.759338501311
"6163",549.785417583214
"6164",548.655204504558
"6165",545.240709821242
"6166",542.520172206223
"6167",537.168782328517
"6168",534.915929713026
"6169",533.540729098794
"6170",531.259062085675
"6171",530.419220757055
"6172",529.296474950921
"6173",526.696332128284
"6174",523.785079858369
"6175",523.419764367762
"6176",521.551019903328
"6177",519.51053449763
"6178",520.946894794309
"6179",517.488083897763
"6180",518.932683979177
"6181",519.511114369135
"6182",516.651614591784
"6183",515.75487743008
"6184",511.375676985364
"6185",512.081335329822
"6186",508.838702915459
"6187",508.946933063047
"6188",506.73136070071
"6189",507.871235337394
"6190",505.419891752769
"6191",504.602533407667
"6192",502.991317078379
"6193",504.364059847659
"6194",503.500458306609
"6195",503.976542313132
"6196",501.655623534939
"6197",503.965598301131
"6198",505.23781027356
"6199",504.26252011595
"6200",501.513450256203
"6201",498.440835339831
"6202",493.871081999473
"6203",490.336536656797
"6204",488.344859999819
"6205",486.583681541768
"6206",487.627555376379
"6207",486.421534262195
"6208",488.166390970233
"6209",488.127916809262
"6210",489.358140633067
"6211",490.323686119097
"6212",492.665882700764
"6213",490.263473492076
"6214",492.126192889257
"6215",488.595261362558
"6216",487.120649984019
"6217",484.407347395556
"6218",482.813998715438
"6219",481.99979639389
"6220",478.571855174592
"6221",476.359789448174
"6222",474.332696742118
"6223",472.101103035255
"6224",468.482112042649
"6225",465.104864151209
"6226",463.567878366327
"6227",458.397059113309
"6228",456.692682163775
"6229",452.897093917917
"6230",450.549319512527
"6231",449.156609004895
"6232",445.05020690623
"6233",445.151645632201
"6234",443.968848246213
"6235",437.148330653213
"6236",435.139104159071
"6237",438.361990174187
"6238",435.106258624877
"6239",434.892437711023
"6240",433.463946083473
"6241",432.273416069351
"6242",431.976846957724
"6243",430.583533830225
"6244",428.712420068378
"6245",425.259283493329
"6246",420.346724531535
"6247",415.139367546639
"6248",413.262900204793
"6249",411.991738690214
"6250",410.649979644797
"6251",410.714379930473
"6252",411.534414455163
"6253",412.763694311017
"6254",414.65383308125
"6255",412.885005825137
"6256",414.932455062754
"6257",412.077784778077
"6258",412.904238243413
"6259",410.19793335625
"6260",410.861880823149
"6261",409.528149057421
"6262",409.41727822891
"6263",409.997522100974
"6264",405.485444682351
"6265",400.649122594259
"6266",398.429415340985
"6267",401.717515740059
"6268",397.785823904024
"6269",399.535006539635
"6270",399.690389938254
"6271",395.471843326859
"6272",394.006713721317
"6273",394.123230784455
"6274",393.683336026168
"6275",393.775839728303
"6276",392.037554897667
"6277",390.013038429428
"6278",390.065151179461
"6279",387.415930702662
"6280",384.241952320913
"6281",383.209975641979
"6282",381.339249044959
"6283",379.679859693163
"6284",378.158023826196
"6285",377.83676745019
"6286",378.605985595335
"6287",376.739654614859
"6288",374.427479662395
"6289",370.071947498095
"6290",370.204326472691
"6291",369.54637552386
"6292",368.478875972639
"6293",367.980648153185
"6294",366.405813014938
"6295",365.298940190144
"6296",363.053607760938
"6297",363.69897511588
"6298",366.855302238582
"6299",368.508265629775
"6300",371.452862599808
"6301",371.789347501976
"6302",368.443454580115
"6303",370.780603991671
"6304",370.58393925191
"6305",372.493661092171
"6306",377.504039288417
"6307",381.315005629524
"6308",384.383305180666
"6309",383.616231440615
"6310",387.648019966367
"6311",387.627949328613
"6312",392.433038878693
"6313",394.362444675453
"6314",397.908804089908
"6315",398.188483038353
"6316",398.933097194722
"6317",401.008368243091
"6318",400.180562466021
"6319",400.148725588136
"6320",399.202696971092
"6321",402.87402439212
"6322",405.040044696612
"6323",406.14251575743
"6324",407.425599839092
"6325",408.519437909054
"6326",409.994304917856
"6327",411.613970801861
"6328",410.077797196757
"6329",411.912805084794
"6330",413.955233565327
"6331",411.913850618174
"6332",415.448045540068
"6333",417.46316705379
"6334",416.807783353478
"6335",422.219432250956
"6336",426.144422345859
"6337",427.965265941327
"6338",428.915517703197
"6339",428.11137919821
"6340",430.105243824938
"6341",428.864534437521
"6342",428.817183528066
"6343",429.97703277264
"6344",428.29929377357
"6345",430.765962370272
"6346",435.195196768139
"6347",435.112113413029
"6348",440.420382848677
"6349",439.768719458403
"6350",441.759341326918
"6351",444.042228536807
"6352",442.662807119519
"6353",443.071327676864
"6354",445.438726227811
"6355",445.50110926971
"6356",446.29530843485
"6357",447.994251106239
"6358",448.287065351629
"6359",448.512074990922
"6360",445.966847573161
"6361",448.013256998041
"6362",451.426443519038
"6363",452.063548840472
"6364",453.493059906323
"6365",456.872712450274
"6366",458.676531587394
"6367",461.644408364307
"6368",465.813795651485
"6369",466.267750351485
"6370",466.066045291822
"6371",470.959265273414
"6372",473.230976492408
"6373",474.796652238729
"6374",474.697403381925
"6375",478.298892687249
"6376",484.852087136468
"6377",486.77539228841
"6378",491.731074883881
"6379",492.98817298302
"6380",493.342954646143
"6381",493.958327064123
"6382",497.586602280811
"6383",497.162409767409
"6384",500.068505285072
"6385",503.132242175961
"6386",507.244453432788
"6387",508.531322737484
"6388",507.901282725157
"6389",504.049843127929
"6390",507.194982715526
"6391",508.034643856413
"6392",507.393441527224
"6393",506.46752388561
"6394",510.129516063002
"6395",508.682465839333
"6396",506.328526322111
"6397",507.278930119129
"6398",505.714854966835
"6399",507.293405322736
"6400",508.986964425005
"6401",514.751111883156
"6402",514.102186630111
"6403",519.992579123849
"6404",519.538894957662
"6405",521.848774851862
"6406",522.629523068818
"6407",524.210988037717
"6408",523.47902765801
"6409",525.173963589011
"6410",527.817309145659
"6411",528.302234468214
"6412",533.135839189523
"6413",535.647511621322
"6414",537.556784619117
"6415",537.444045026544
"6416",540.800128402859
"6417",541.422467452776
"6418",543.036524252526
"6419",545.99041583896
"6420",548.280287528776
"6421",551.194660874276
"6422",550.747523884328
"6423",551.562690914858
"6424",550.735137496966
"6425",549.311532039442
"6426",551.862718115406
"6427",552.918238641888
"6428",553.62298877004
"6429",553.321855694403
"6430",553.151173449234
"6431",556.579902729415
"6432",560.374132320161
"6433",562.966501372308
"6434",568.284108212905
"6435",569.598404793308
"6436",573.463789424521
"6437",576.423935225044
"6438",579.17717409027
"6439",578.368478710891
"6440",577.814460098306
"6441",581.105850181007
"6442",583.869387698839
"6443",583.042637727305
"6444",585.132569430715
"6445",592.71450277459
"6446",594.46420942527
"6447",593.470212427703
"6448",594.217823514953
"6449",593.687505352974
"6450",594.350757946143
"6451",594.581618426672
"6452",597.547170518007
"6453",598.439990549839
"6454",597.419451704517
"6455",601.155299171728
"6456",600.659709149208
"6457",603.296618295651
"6458",604.307343084099
"6459",608.820335726187
"6460",607.611322416278
"6461",611.44959472059
"6462",609.849993005635
"6463",611.803245077575
"6464",611.394666832837
"6465",612.888872332009
"6466",611.870113402655
"6467",613.028793349526
"6468",618.203305365427
"6469",617.473667344498
"6470",620.810536537163
"6471",620.673750203536
"6472",617.832785387591
"6473",617.940210954002
"6474",618.06741742887
"6475",616.795573478454
"6476",616.443278349867
"6477",619.386694221853
"6478",621.800132371344
"6479",623.802465131515
"6480",625.387867119601
"6481",626.731813998126
"6482",629.371528046522
"6483",632.439079006012
"6484",633.812858442438
"6485",633.116618109977
"6486",633.930539005709
"6487",630.988450829492
"6488",629.159636951595
"6489",635.848650218073
"6490",635.154074711407
"6491",635.921160482876
"6492",637.132126172687
"6493",637.482746390304
"6494",639.123809506708
"6495",641.047986026476
"6496",642.966771272923
"6497",645.639064564109
"6498",648.221135723519
"6499",652.299097862
"6500",656.791916867349
"6501",661.527293829036
"6502",661.730416381141
"6503",663.038620924878
"6504",661.144537369374
"6505",664.851586670648
"6506",668.180674288515
"6507",669.259260877773
"6508",672.154285366741
"6509",676.100846399627
"6510",682.246637285248
"6511",688.156895070934
"6512",690.53327002758
"6513",693.769843586278
"6514",696.657915541133
"6515",697.192613942705
"6516",699.047478712137
"6517",698.411665888844
"6518",698.475594721913
"6519",702.945593783385
"6520",703.942570669043
"6521",705.534411964941
"6522",702.220207430507
"6523",707.368332471108
"6524",711.456092751412
"6525",713.73869244372
"6526",717.018891407504
"6527",719.947234167952
"6528",723.496058679711
"6529",723.153250058265
"6530",724.449588850462
"6531",725.376383462342
"6532",731.853886789252
"6533",729.704954504085
"6534",731.184029990112
"6535",735.169542262601
"6536",738.382259432198
"6537",738.027228906296
"6538",740.473393090863
"6539",742.667450777942
"6540",748.320919931764
"6541",748.734756847952
"6542",753.50163034384
"6543",757.160059055193
"6544",758.280531876369
"6545",758.972429422905
"6546",761.922554654339
"6547",765.210771075672
"6548",766.606392047197
"6549",764.945880883922
"6550",766.300981323931
"6551",768.154863515504
"6552",767.99976085324
"6553",765.851006923534
"6554",765.171404375888
"6555",764.561485872711
"6556",761.43030682755
"6557",763.854842777931
"6558",762.147199096677
"6559",760.841435079798
"6560",760.927877532682
"6561",760.149085441822
"6562",760.831833451845
"6563",762.025078824107
"6564",763.914475801586
"6565",764.228678477228
"6566",767.20655199859
"6567",766.940665545591
"6568",768.943676281805
"6569",768.681909196692
"6570",768.990690905269
"6571",765.804930962644
"6572",767.844426271257
"6573",767.825917841728
"6574",772.139117719161
"6575",773.235363641372
"6576",774.236221929746
"6577",775.134411053246
